Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2019-03-31 16:13:51.498,0 days 01:33:51.413000,,,0 days 00:00:00,10438.975025066668,289.14999893333334,8,100.0,False,0,interpolation,0.07022864721428144,1.301769729823124e-05,OnTrack,-387.05299388528715,895.7061434084653,-159.20431745470768
2019-03-31 16:13:51.600,0 days 01:33:51.515000,,,0 days 00:00:00.102000,10419.0,290.0,8,100.0,False,0,car,8.293333333333331,0.001537265876662216,OnTrack,-383.89859805365575,969.4468004064859,-159.12908545906072
2019-03-31 16:13:51.658,0 days 01:33:51.573000,,,0 days 00:00:00.160000,10440.355595687204,290.24267722371826,8,100.0,False,0,pos,12.973562534951043,0.0024048008420888586,OnTrack,-382.0,1014.0,-159.0
2019-03-31 16:13:51.839,0 days 01:33:51.754000,,,0 days 00:00:00.341000,10507.0,291.0,8,100.0,False,0,car,27.612499999999997,0.005118298314228551,OnTrack,-375.5876859931484,1164.9777997944545,-158.22731334027102
2019-03-31 16:13:51.958,0 days 01:33:51.873000,,,0 days 00:00:00.460000,10539.7250176,291.9916672,8,100.0,False,0,pos,37.284438418032025,0.006911104691787109,OnTrack,-371.0,1269.0,-158.0
2019-03-31 16:13:52.079,0 days 01:33:51.994000,,,0 days 00:00:00.581000,10573.0,293.0,8,100.0,False,0,car,47.14583333333333,0.008739029036592131,OnTrack,-366.05088154650184,1375.5956653252408,-158.3477185803749
2019-03-31 16:13:52.258,0 days 01:33:52.173000,,,0 days 00:00:00.760000,10596.866641066666,293.7458325333333,8,100.0,False,0,pos,61.758690083833805,0.011447692144682664,OnTrack,-359.0,1529.0,-159.0
2019-03-31 16:13:52.319,0 days 01:33:52.234000,,,0 days 00:00:00.821000,10605.0,294.0,8,100.0,False,0,car,66.74583333333334,0.012372117201694155,OnTrack,-356.9618306549463,1577.9855561228314,-158.91922881235618
2019-03-31 16:13:52.520,0 days 01:33:52.435000,,,0 days 00:00:01.022000,10681.0,295.0,8,100.0,False,0,car,83.21666666666667,0.015425177898260544,OnTrack,-351.1415125817153,1730.3954159433895,-158.04408001909883
2019-03-31 16:13:52.558,0 days 01:33:52.473000,,,0 days 00:00:01.060000,10680.0499968,295.31666773333336,8,100.0,False,0,pos,86.34259182502943,0.016004604515497404,OnTrack,-350.0,1759.0,-158.0
2019-03-31 16:13:52.760,0 days 01:33:52.675000,,,0 days 00:00:01.262000,10675.0,297.0,8,100.0,False,0,car,103.01666666666667,0.01909533839157789,OnTrack,-343.4328684037794,1912.0829124257414,-158.66262902386828
2019-03-31 16:13:52.858,0 days 01:33:52.773000,,,0 days 00:00:01.360000,10701.249965714285,297.3499995428571,8,100.0,False,0,pos,111.12016084733038,0.02059741537136067,OnTrack,-340.0,1988.0,-159.0
2019-03-31 16:13:53.040,0 days 01:33:52.955000,,,0 days 00:00:01.542000,10750.0,298.0,8,100.0,False,0,car,126.19444444444444,0.023391609316976317,OnTrack,-333.27611706745034,2132.9184587077852,-159.0742734653802
2019-03-31 16:13:53.158,0 days 01:33:53.073000,,,0 days 00:00:01.660000,10771.1416896,298.4916672,8,100.0,False,0,pos,135.99276632580484,0.025207842340702374,OnTrack,-329.0,2228.0,-159.0
2019-03-31 16:13:53.280,0 days 01:33:53.195000,,,0 days 00:00:01.782000,10793.0,299.0,8,100.0,False,0,car,146.12777777777777,0.02708648469577055,OnTrack,-324.8432142361051,2326.269474764866,-158.97874628590742
2019-03-31 16:13:53.458,0 days 01:33:53.373000,,,0 days 00:00:01.960000,10777.4250112,299.0,8,100.0,False,0,pos,160.89994834062185,0.02982467847356327,OnTrack,-319.0,2468.0,-159.0
2019-03-31 16:13:53.520,0 days 01:33:53.435000,,,0 days 00:00:02.022000,10772.0,299.0,8,100.0,False,0,car,166.06111111111107,0.03078136007456478,OnTrack,-316.9299894194787,2516.321801017749,-159.00380061435152
2019-03-31 16:13:53.758,0 days 01:33:53.673000,,,0 days 00:00:02.260000,10808.6916864,300.9833344,8,100.0,False,0,pos,185.9607781831725,0.034469995019920735,OnTrack,-309.0,2698.0,-159.0
2019-03-31 16:13:53.760,0 days 01:33:53.675000,,,0 days 00:00:02.262000,10809.0,301.0,8,100.0,False,0,car,186.12777777777777,0.0345009503388359,OnTrack,-308.9357941567953,2699.5161071594466,-158.99986495468883
2019-03-31 16:13:53.999,0 days 01:33:53.914000,,,0 days 00:00:02.501000,10808.0,300.0,8,100.0,False,0,car,206.04444444444442,0.03819273635694552,OnTrack,-301.28148030014506,2884.980680249861,-158.9861371278434
2019-03-31 16:13:54.058,0 days 01:33:53.973000,,,0 days 00:00:02.560000,10822.383042350819,300.29353147654734,8,100.0,False,0,pos,210.96788175744726,0.03910535277702166,OnTrack,-299.0,2938.0,-159.0
2019-03-31 16:13:54.200,0 days 01:33:54.115000,,,0 days 00:00:02.702000,10857.0,301.0,8,100.0,False,0,car,222.85027777777776,0.041307893203272585,OnTrack,-292.510871396398,3082.747343265754,-159.07639906094136
