Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2022-03-20 16:30:01.055,0 days 02:29:01.038000,,,0 days 00:00:00,11295.084422400001,280.3312512,7,100.0,False,1,interpolation,0.013312399780779617,2.4805218286425636e-06,OnTrack,-383.3705307105798,1213.5087650739924,-158.9849434038376
2022-03-20 16:30:01.200,0 days 02:29:01.183000,,,0 days 00:00:00.145000,11330.8812816,281.2375008,7,100.0,False,1,pos,11.360220236903857,0.002116768932714589,OnTrack,-375.0,1379.0,-159.0
2022-03-20 16:30:01.322,0 days 02:29:01.305000,,,0 days 00:00:00.267000,11361.0,282.0,7,100.0,False,1,car,20.944444444444443,0.003902613539915818,OnTrack,-369.3017161758489,1498.3014078484655,-159.07347394118523
2022-03-20 16:30:01.522,0 days 02:29:01.505000,,,0 days 00:00:00.467000,11439.0,284.0,7,100.0,False,1,car,36.72222222222222,0.0068425133949187155,OnTrack,-362.2810773361681,1657.02917725804,-159.14734475336917
2022-03-20 16:30:01.600,0 days 02:29:01.583000,,,0 days 00:00:00.545000,11451.814306742857,284.2785718857143,7,100.0,False,1,pos,42.886837329164806,0.007991176490210564,OnTrack,-360.0,1709.0,-159.0
2022-03-20 16:30:01.802,0 days 02:29:01.785000,,,0 days 00:00:00.747000,11485.0,285.0,7,100.0,False,1,car,58.888888888888886,0.01097286565599673,OnTrack,-355.14395305754084,1818.7564649325157,-158.08964106669774
2022-03-20 16:30:02.000,0 days 02:29:01.983000,,,0 days 00:00:00.945000,11547.711741463863,286.40925261716546,7,100.0,False,1,pos,74.66218751030341,0.01391193090226522,OnTrack,-350.0,1932.0,-158.0
2022-03-20 16:30:02.083,0 days 02:29:02.066000,,,0 days 00:00:01.028000,11574.0,287.0,7,100.0,False,1,car,81.29083333333332,0.015147057620898465,OnTrack,-347.1930248747723,1992.9464228033894,-158.6333339753553
2022-03-20 16:30:02.140,0 days 02:29:02.123000,,,0 days 00:00:01.085000,11582.83499008,287.28499968,7,100.0,False,1,pos,85.84665251809768,0.015995951067703917,OnTrack,-345.0,2043.0,-159.0
2022-03-20 16:30:02.283,0 days 02:29:02.266000,,,0 days 00:00:01.228000,11605.0,288.0,7,100.0,False,1,car,97.29083333333332,0.01812836451611267,OnTrack,-338.4341427315034,2207.4537851635264,-158.88700309671756
2022-03-20 16:30:02.480,0 days 02:29:02.463000,,,0 days 00:00:01.425000,11605.0,288.8208330666667,7,100.0,False,1,pos,113.09900131748454,0.021073927029353574,OnTrack,-330.0,2428.0,-158.0
2022-03-20 16:30:02.523,0 days 02:29:02.506000,,,0 days 00:00:01.468000,11605.0,289.0,7,100.0,False,1,car,116.55749999999999,0.02171835490243311,OnTrack,-328.86609756289675,2456.042174162662,-158.02703485107264
2022-03-20 16:30:02.683,0 days 02:29:02.666000,,,0 days 00:00:01.628000,11633.0,290.0,7,100.0,False,1,car,129.44638888888886,0.024119963234688995,OnTrack,-326.474277042708,2508.0065135215045,-158.7193666741171
2022-03-20 16:30:02.761,0 days 02:29:02.744000,,,0 days 00:00:01.706000,11640.312488,290.0,7,100.0,False,1,pos,135.72790697352238,0.02529040905832216,OnTrack,-325.0,2541.0,-159.0
2022-03-20 16:30:02.843,0 days 02:29:02.826000,,,0 days 00:00:01.788000,11648.0,290.0,7,100.0,False,1,car,142.33527777777778,0.026521571566944888,OnTrack,-322.8534854318118,2591.6275770940138,-159.14420056418479
2022-03-20 16:30:03.083,0 days 02:29:03.066000,,,0 days 00:00:02.028000,11712.0,291.0,7,100.0,False,1,car,161.73527777777778,0.030136406177392112,OnTrack,-313.76760233540244,2798.9266056628067,-159.0060336703255
2022-03-20 16:30:03.101,0 days 02:29:03.084000,,,0 days 00:00:02.046000,11656.47039488,291.04499968,7,100.0,False,1,pos,163.192726772685,0.030407975098513357,OnTrack,-313.0,2814.0,-159.0
2022-03-20 16:30:03.261,0 days 02:29:03.244000,,,0 days 00:00:02.206000,11162.87039488,291.44499968,7,100.0,False,1,pos,176.15998416179514,0.03282418596514907,OnTrack,-306.0,2944.0,-159.0
