Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2021-03-28 16:38:19.348,0 days 02:08:19.338000,,2232.8141666666666,0 days 00:00:00,11523.5749344,283.7166656,7,100.0,False,0,interpolation,0.11124589758151247,2.0593882167253727e-05,OnTrack,-383.19040541043665,1194.5198481493767,-158.99999999923426
2021-03-28 16:38:19.382,0 days 02:08:19.372000,,2232.8141666666666,0 days 00:00:00.034000,11541.0,284.0,7,100.0,False,0,car,2.7966666666666704,0.0005177199793117703,OnTrack,-381.8163719029567,1221.2711126331064,-158.99999999931237
2021-03-28 16:38:19.454,0 days 02:08:19.444000,,2232.8141666666666,0 days 00:00:00.106000,11549.1,284.3,7,100.0,False,0,pos,8.487066732644687,0.0015711289677863224,OnTrack,-379.0,1278.0,-159.0
2021-03-28 16:38:19.622,0 days 02:08:19.612000,33,2232.8141666666666,0 days 00:00:00.274000,11568.0,285.0,7,100.0,False,0,car,21.796666666666674,0.004035007085482315,OnTrack,-372.8688910287989,1410.7849114614723,-159.0000000024697
2021-03-28 16:38:19.674,0 days 02:08:19.664000,33,2229.7230707733333,0 days 00:00:00.326000,11586.1999104,285.4333312,7,100.0,False,0,pos,25.93151271971447,0.004800451333292061,OnTrack,-371.0,1452.0,-159.0
2021-03-28 16:38:19.862,0 days 02:08:19.852000,33,2218.5475,0 days 00:00:00.514000,11652.0,287.0,7,100.0,False,0,car,40.93000000000001,0.007576976908187389,OnTrack,-364.1640663443257,1601.473791678155,-158.99999998953467
2021-03-28 16:38:19.894,0 days 02:08:19.884000,33,2216.6808333333333,0 days 00:00:00.546000,11476.933333333332,287.1333333333333,7,100.0,False,0,pos,43.486919295968896,0.008050314764567917,OnTrack,-363.0,1627.0,-159.0
2021-03-28 16:38:20.102,0 days 02:08:20.092000,33,2204.5474999999997,0 days 00:00:00.754000,10339.0,288.0,8,100.0,False,0,car,60.13000000000001,0.01113128808915973,OnTrack,-355.44056788130723,1793.3985938790725,-159.00000002656955
2021-03-28 16:38:20.114,0 days 02:08:20.104000,33,2203.8541814577775,0 days 00:00:00.766000,10343.0499136,288.0499989333333,8,100.0,False,0,pos,61.09137795814055,0.011309258736334692,OnTrack,-355.0,1803.0,-159.0
2021-03-28 16:38:20.334,0 days 02:08:20.324000,33,2191.1430555555557,0 days 00:00:00.986000,10417.3,288.96666666666664,8,100.0,False,0,pos,78.75230581839595,0.014578656307170717,OnTrack,-347.0,1979.0,-159.0
2021-03-28 16:38:20.342,0 days 02:08:20.332000,33,2190.6808333333333,0 days 00:00:00.994000,10420.0,289.0,8,100.0,False,0,car,79.39666666666668,0.014697940628399334,OnTrack,-346.72827578249843,1985.4114853272554,-159.0000001176234
2021-03-28 16:38:20.554,0 days 02:08:20.544000,33,2178.7852921422223,0 days 00:00:01.206000,10450.916629333333,290.7666645333333,8,100.0,False,0,pos,96.52910351592803,0.01786950374561976,OnTrack,-340.0,2156.0,-159.0
2021-03-28 16:38:20.582,0 days 02:08:20.572000,33,2177.2141666666666,0 days 00:00:01.234000,10455.0,291.0,8,100.0,False,0,car,98.79666666666668,0.018289275884173468,OnTrack,-339.116202130773,2178.701459455972,-158.9999973071189
2021-03-28 16:38:20.774,0 days 02:08:20.764000,33,2166.7608333333333,0 days 00:00:01.426000,10485.4,291.8,8,100.0,False,0,pos,114.36492140447099,0.021171277023902813,OnTrack,-333.0,2335.0,-159.0
2021-03-28 16:38:20.822,0 days 02:08:20.812000,33,2164.1475,0 days 00:00:01.474000,10493.0,292.0,8,100.0,False,0,car,118.26333333333335,0.02189295249821487,OnTrack,-331.490896929592,2373.9160983607067,-159.00002983740498
2021-03-28 16:38:20.994,0 days 02:08:20.984000,33,2155.0219580266667,0 days 00:00:01.646000,10505.1833152,292.7166656,8,100.0,False,0,pos,132.2553370685825,0.024483157462819174,OnTrack,-326.0,2513.0,-159.0
2021-03-28 16:38:21.062,0 days 02:08:21.052000,33,2151.414166666667,0 days 00:00:01.714000,10510.0,293.0,8,100.0,False,0,car,137.79666666666668,0.025508970470523532,OnTrack,-323.65187327194866,2568.17397284953,-158.99972942790734
2021-03-28 16:38:21.214,0 days 02:08:21.204000,33,2143.7719444444447,0 days 00:00:01.866000,10539.133333333333,293.6333333333333,8,100.0,False,0,pos,150.20245283855365,0.027805534246538626,OnTrack,-318.0,2692.0,-159.0
2021-03-28 16:38:21.302,0 days 02:08:21.292000,33,2139.3475000000003,0 days 00:00:01.954000,10556.0,294.0,8,100.0,False,0,car,157.39666666666668,0.02913732980109946,OnTrack,-314.47951548798926,2764.0035686205315,-159.00222339930318
2021-03-28 16:38:21.434,0 days 02:08:21.424000,33,2132.9675123733336,0 days 00:00:02.086000,10586.249941333333,294.5499989333333,8,100.0,False,0,pos,168.2040994285118,0.031138005796049084,OnTrack,-309.0,2872.0,-159.0
2021-03-28 16:38:21.542,0 days 02:08:21.532000,33,2127.7475000000004,0 days 00:00:02.194000,10611.0,295.0,8,100.0,False,0,car,177.06333333333333,0.032778030489942656,OnTrack,-304.512059090506,2959.815799234016,-158.982789863201
2021-03-28 16:38:21.654,0 days 02:08:21.644000,33,2122.7697222222223,0 days 00:00:02.306000,10596.066666666668,295.46666666666664,8,100.0,False,0,pos,186.2684683911436,0.034482088534647626,OnTrack,-300.0,3051.0,-159.0
2021-03-28 16:38:21.782,0 days 02:08:21.772000,33,2117.0808333333334,0 days 00:00:02.434000,10579.0,296.0,8,100.0,False,0,car,196.79666666666668,0.03643107253705312,OnTrack,-295.20423661131963,3156.1807929046972,-159.12010797214978
2021-03-28 16:38:21.874,0 days 02:08:21.864000,33,2113.2986216355557,0 days 00:00:02.526000,10610.0499136,296.0,8,100.0,False,0,pos,204.35856566027192,0.03783093410696742,OnTrack,-292.0,3232.0,-159.0
2021-03-28 16:38:22.022,0 days 02:08:22.012000,33,2107.2141666666666,0 days 00:00:02.674000,10660.0,296.0,8,100.0,False,0,car,216.53,0.040084114584163576,OnTrack,-287.257180072755,3353.7979316762535,-158.16041979240003
2021-03-28 16:38:22.094,0 days 02:08:22.084000,33,2104.3341666666665,0 days 00:00:02.746000,10664.2,296.3,8,100.0,False,0,pos,222.46409918034522,0.04118263724383544,OnTrack,-285.0,3413.0,-158.0
2021-03-28 16:38:22.262,0 days 02:08:22.252000,33,2097.6141666666667,0 days 00:00:02.914000,10674.0,297.0,8,100.0,False,0,car,236.33,0.0437494979895413,OnTrack,-279.6559621694143,3551.118624770763,-158.87246325306057
2021-03-28 16:38:22.314,0 days 02:08:22.304000,33,2095.794174164581,0 days 00:00:02.966000,10672.91213837293,297.0,8,100.0,False,0,pos,240.62085537947456,0.04454382274220806,OnTrack,-278.0,3594.0,-159.0
2021-03-28 16:38:22.501,0 days 02:08:22.491000,33,2089.249166666667,0 days 00:00:03.153000,10669.0,297.0,8,100.0,False,0,car,256.0475,0.04739960896406329,OnTrack,-272.06030823215735,3748.7689947140834,-158.14225794517267
2021-03-28 16:38:22.534,0 days 02:08:22.524000,33,2088.1766614511494,0 days 00:00:03.186000,10670.313439222984,297.0,8,100.0,False,0,pos,258.7699183499957,0.047903584067223386,OnTrack,-271.0,3776.0,-158.0
2021-03-28 16:38:22.702,0 days 02:08:22.692000,33,2082.716666666667,0 days 00:00:03.354000,10677.0,297.0,8,100.0,False,0,car,272.63,0.05046936756606713,OnTrack,-265.57173406068637,3914.052291905738,-157.85064414638555
